C100_4,C100_L4,C150_4,C150_L4,C150_4_POOLED,C150_L4_POOLED,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,C150_4_WHITENH,C150_4_BLACKNH,C150_4_API,C150_4_AIANOLD,C150_4_HISPOLD,C150_L4_WHITE,C150_L4_BLACK,C150_L4_HISP,C150_L4_ASIAN,C150_L4_AIAN,C150_L4_NHPI,C150_L4_2MOR,C150_L4_NRA,C150_L4_UNKN,C150_L4_WHITENH,C150_L4_BLACKNH,C150_L4_API,C150_L4_AIANOLD,C150_L4_HISPOLD,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN,UG25ABV,COMP_ORIG_YR2_RT,LO_INC_COMP_ORIG_YR2_RT,MD_INC_COMP_ORIG_YR2_RT,HI_INC_COMP_ORIG_YR2_RT,DEP_COMP_ORIG_YR2_RT,IND_COMP_ORIG_YR2_RT,FEMALE_COMP_ORIG_YR2_RT,MALE_COMP_ORIG_YR2_RT,LOAN_COMP_ORIG_YR2_RT,NOLOAN_COMP_ORIG_YR2_RT,FIRSTGEN_COMP_ORIG_YR2_RT,NOT1STGEN_COMP_ORIG_YR2_RT,COMP_ORIG_YR3_RT,LO_INC_COMP_ORIG_YR3_RT,MD_INC_COMP_ORIG_YR3_RT,HI_INC_COMP_ORIG_YR3_RT,DEP_COMP_ORIG_YR3_RT,IND_COMP_ORIG_YR3_RT,FEMALE_COMP_ORIG_YR3_RT,MALE_COMP_ORIG_YR3_RT,LOAN_COMP_ORIG_YR3_RT,NOLOAN_COMP_ORIG_YR3_RT,FIRSTGEN_COMP_ORIG_YR3_RT,NOT1STGEN_COMP_ORIG_YR3_RT,COMP_ORIG_YR4_RT,LO_INC_COMP_ORIG_YR4_RT,MD_INC_COMP_ORIG_YR4_RT,HI_INC_COMP_ORIG_YR4_RT,DEP_COMP_ORIG_YR4_RT,IND_COMP_ORIG_YR4_RT,FEMALE_COMP_ORIG_YR4_RT,MALE_COMP_ORIG_YR4_RT,LOAN_COMP_ORIG_YR4_RT,NOLOAN_COMP_ORIG_YR4_RT,FIRSTGEN_COMP_ORIG_YR4_RT,NOT1STGEN_COMP_ORIG_YR4_RT,COMP_ORIG_YR6_RT,LO_INC_COMP_ORIG_YR6_RT,MD_INC_COMP_ORIG_YR6_RT,HI_INC_COMP_ORIG_YR6_RT,DEP_COMP_ORIG_YR6_RT,IND_COMP_ORIG_YR6_RT,FEMALE_COMP_ORIG_YR6_RT,MALE_COMP_ORIG_YR6_RT,LOAN_COMP_ORIG_YR6_RT,NOLOAN_COMP_ORIG_YR6_RT,FIRSTGEN_COMP_ORIG_YR6_RT,NOT1STGEN_COMP_ORIG_YR6_RT,COMP_ORIG_YR8_RT,COMP_4YR_TRANS_YR8_RT,LO_INC_COMP_ORIG_YR8_RT,MD_INC_COMP_ORIG_YR8_RT,HI_INC_COMP_ORIG_YR8_RT,DEP_COMP_ORIG_YR8_RT,IND_COMP_ORIG_YR8_RT,FEMALE_COMP_ORIG_YR8_RT,MALE_COMP_ORIG_YR8_RT,LOAN_COMP_ORIG_YR8_RT,NOLOAN_COMP_ORIG_YR8_RT,FIRSTGEN_COMP_ORIG_YR8_RT,NOT1STGEN_COMP_ORIG_YR8_RT
,0.7391,,0.7391,,0.7735716981131999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6452,,0.6667,0.7917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3503,,0.3807,,0.40923025936599,,,,,,,,,,,,,,,,,0.3807,,,,,,,,,,,,,0.623,,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.75,,0.75,,0.64179402985074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32,,,0.915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6919,,0.7677,,0.76784327176781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5063,,0.6329,,0.6339640522875799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,,0.2273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6499,,0.7082,,0.6765116640746499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7094,,0.7188,0.6998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4737,,0.7895,,0.7818345454545401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4444,,0.5,0.4416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.7838,,0.69065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6774,,0.9412,0.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7,,0.75,,0.7907046511627901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,0.6812,0.6275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0517,,0.8621,,0.90424751773049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8769,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4262,,0.6012,,0.6256591584545501,,,,,,,,,,,,,,,0.6031,0.4392,0.6386,0.6517,0.3333,0.75,0.4043,,0.6579999999999999,,,,,,,0.6728,,,0.6949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4884,,0.4884,,0.47367578947367994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7667,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9394,,0.9697,,0.9697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8,,0.8,,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9309999999999999,,,0.9145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.9077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6154,0.382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,1.0,,0.80954761904761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,0.88,0.856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,0.94644285714285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.6667,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5363,,0.6369,,0.71016211180124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6889,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5139,,0.5139,,0.53689061538461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6709999999999999,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0,,1.0,,0.71794615384615,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,0.2,,,0.7857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2021,,0.5063,,0.49516116504854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4962,,0.4915,0.4888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.9375,,0.9375,,0.940016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.7297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5527,,0.5527,,0.45478738853503003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6096,,,0.3395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8095,,0.8571,,0.8571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0.625,0.5818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7917,,0.7917,,0.88373953488372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0.8182,0.7419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4055,,0.5011,,0.60882298263534,,,,,,,,,,,,,,,0.5263,0.32,0.5111,0.0,,1.0,,,0.4815,,,,,,,0.7809999999999999,,,0.6389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3947,,0.4211,,0.4250375,,,,,,,,,,,,,,,,,0.4211,,,,,,,,,,,,,0.371,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.4138,,0.7586,,0.69893548387096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8929,,,0.6721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2159,,0.7727,,0.70743404255319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8652,,,0.8035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.2381,,0.12768297872339998,,0.2381,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9189,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8542,,0.8542,,0.75728252427184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.5455,,0.68118695652173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,0.6407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0227,,0.25,,0.23718461538461,,0.2188,0.2667,0.0,0.5,0.0,0.6667,,1.0,0.2258,,,,,,,,,,,,,,,,,,,,0.5,,,,0.6166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.1765,,0.19033444108760997,,0.25,0.2222,0.2308,0.0,0.0,0.0,,0.0,0.0845,,,,,,,,,,,,,,,,,,,,0.3636,,,,0.687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3598,,0.9206,,0.9065615384615301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8718,,,0.6058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3835,,0.5125,,0.58409567307692,,,,,,,,,,,,,,,0.4107,0.4412,0.5315,1.0,0.75,1.0,,,0.5556,,,,,,,0.8704,,,0.525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.6736,,0.6547179372197299,,0.6316,0.625,0.7152,0.8333,1.0,1.0,0.5,,0.5,,,,,,,,,,,,,,,,,,,,,,,,0.6188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5593,,0.6186,,0.65926725663716,,,,,,,,,,,,,,,0.7465,0.3333,0.6,0.0,1.0,1.0,0.5714,1.0,0.3333,,,,,,,0.8966,,0.75,0.7568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.1729,,0.3016,,0.28073117408906,,0.3143,0.1111,0.5122,0.6,0.0,,,,0.2284,,,,,,,,,,,,,,,,,,,,0.5389,,0.3571,,0.7998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.75,,0.87805609756097,,,,,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2647,,0.7412,,0.69094067495559,,,,,,,,,,,,,,,0.7013,0.875,0.8103,0.7647,0.0,,,0.0,0.625,,,,,,,0.7447,,,0.731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8857,,0.8857,,0.84931369863013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8462,,,0.9024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2963,,0.6157,,0.5221712793733599,,,,,,,,,,,,,,,0.5974,0.5714,,1.0,0.5,0.0,0.8421,,,,,,,,,0.7297,,0.4884,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0758,,0.6625,,0.68909900497512,,,,,,,,,,,,,,,0.6545,0.5476,0.6768,0.75,0.5,,0.5938,,0.8857,,,,,,,0.6891,,0.7143,0.835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6637,,0.6637,,0.63300703363914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7324,,0.9667,0.2808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0,,0.0,,0.16668333333333,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,1.0,,0.6957,0.7105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0732,,0.1674,,0.17929876977151998,,0.2109,0.0676,0.0625,0.0,0.0,0.0,0.3,,0.16,,,,,,,,,,,,,,,,,,,,0.7308,,,,0.5943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.48,,0.66456802507837,,0.5789,0.2222,0.5714,0.5,0.0,1.0,0.1429,0.0,,,,,,,,,,,,,,,,,,,,,0.6667,,,,0.8635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0697,,0.6227,,0.65038706624605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7857,,0.92,0.3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.5484,,0.5106468085106299,,0.6,0.3684,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,0.9148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2237,,0.3158,,0.3158,,,,,,,,,,,,,,,0.377,0.0,,,,,0.1667,,,,,,,,,0.7391,,,0.7044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.2357,,0.4912,,0.46693225058004,,0.4883,0.5385,0.4831,0.3333,0.2,0.6667,0.7826,0.6,0.0,,,,,,,,,,,,,,,,,,,,0.7819,,0.5775,,0.4578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1481,,0.8611,,0.68782774566474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1481,,0.1481,,0.09802941176470001,,,,,,,,,,,,,,,,,0.0,,0.1538,,,,,,,,,,,0.3889,,0.1429,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.3636,,0.32556279069766997,,0.4516,0.1538,0.45,1.0,,,,,0.4444,,,,,,,,,,,,,,,,,,,,,,,,0.8052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1537,,0.2247,,0.17656919431279,,,,,,,,,,,,,,,0.2504,0.1977,0.1667,0.1364,0.0,0.0,0.0,0.0,1.0,,,,,,,0.5544,,0.3831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2856,,0.6456,,0.64045107587768,,,,,,,,,,,,,,,0.6923,0.4483,0.594,0.7111,0.4,0.5,1.0,,0.6364,,,,,,,0.7764,,,0.659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2957,,0.5058,,0.5341204903677701,,,,,,,,,,,,,,,0.6522,0.4948,0.55,1.0,,,0.4444,,0.3,,,,,,,0.7639,,,0.7961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8052,,0.8312,,0.8289796052631501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1515,,0.15,0.4516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6875,,0.6875,,0.69175413533834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1739,,,0.42700000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6581,,0.7186,,0.72095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0185,,0.9259,,0.8760099173553699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,0.7793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.7872,,0.7872,,0.77213164556962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7879,,,0.8837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.3158,,0.8684,,0.78899724770642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1724,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.375,,0.26827317073170004,,0.4,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,0.8474,,0.4085,,0.0033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8636,,0.8636,,0.86664,,,,,,,,,,,,,,,0.85,1.0,1.0,,,,,,,,,,,,,0.8,,,0.9565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.8163,,0.8639,,0.84359382716049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6779999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0143,,0.5857,,0.6065426229508101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9273,,,0.5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.5862,,0.5862,,0.53845846153846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6538,,,0.45299999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2868,,0.7589,,0.6456180116959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.4565,,0.43208641975308,,0.4,0.2222,0.5172,1.0,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.7986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.3294,,0.33718953488372,,0.3289,0.2857,,1.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.7285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.3962,,0.42706145833333,,0.4211,0.2667,0.5,,,,,,0.3333,,,,,,,,,,,,,,,,,,,,,,,,0.8185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1667,,0.2222,,0.26364,,,,,,,,,,,,,,,0.3333,0.1818,0.0,,0.0,,0.0,,,,,,,,,0.5625,,0.0,0.8814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2264,,0.3774,,0.43271538461538,,,,,,,,,,,,,,,0.3684,0.5,0.0,0.0,0.5,,,,,,,,,,,0.4286,,0.0,0.7698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.1538,,0.2308,,0.34090681818181,,,,,,,,,,,,,,,,,0.0,1.0,0.1818,,,,,,,,,,,0.8095,,0.3333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0217,,0.0692,,0.07102006369425999,,,,,,,,,,,,,,,0.1196,0.0259,0.0467,0.0855,0.0,0.0,0.0417,0.0179,0.0,,,,,,,0.5199,,0.4104,0.1763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6863,,0.7451,,0.9098618852459001,,,,,,,,,,,,,,,0.7708,1.0,,,,,0.0,,,,,,,,,0.6842,,0.4706,0.2574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0588,,0.0588,,0.04542272727272,,,,,,,,,,,,,,,0.0,,,,0.0714,,,,,,,,,,,0.5714,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.95,,0.95,,0.9090909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.6586,,0.7137,,0.7610350490196,,,,,,,,,,,,,,,0.7117,0.7313,0.6409999999999999,1.0,1.0,0.5,0.3333,,0.0,,,,,,,0.8165,,0.7895,0.6083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.2697,,0.6629,,0.68106216216216,,,,,,,,,,,,,,,0.7368,0.5833,1.0,,0.3333,,1.0,,0.0,,,,,,,0.7234,,0.7273,0.5655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,0.633,,0.633,,,,0.633,,,,,,,,,,,,,,,,,,,,,,,,,,0.6988,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.0,,0.1462,,0.14776818181818,,0.0,0.18,0.0,,0.0,,,0.2,0.1311,,,,,,,,,,,,,,,,,,,,0.5714,,,,0.4384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
