UNITID,C100_4,C100_L4,C150_4,C150_L4,C150_4_POOLED,C150_L4_POOLED,C150_4_WHITE,C150_4_BLACK,C150_4_HISP,C150_4_ASIAN,C150_4_AIAN,C150_4_NHPI,C150_4_2MOR,C150_4_NRA,C150_4_UNKN,C150_L4_WHITE,C150_L4_BLACK,C150_L4_HISP,C150_L4_ASIAN,C150_L4_AIAN,C150_L4_NHPI,C150_L4_2MOR,C150_L4_NRA,C150_L4_UNKN,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,PCTFLOAN
468246,,0.6904,,0.8173,,0.765089157,,,,,,,,,,0.8012,0.75,0.9091,1,1,1,0.8,,1,,0.8571,,,0.8972
468255,,0.7848,,0.7848,,0.811205594,,,,,,,,,,0.8846,0.5,0.7857,1,0,0,0.5,,0,,0.8421,,,0.901
468398,,0.2759,,0.2759,,0.2759,,,,,,,,,,0.3636,0.1875,1,,,,0,,,,0.5556,,0.4545,0.8522
468705,,0.641,,0.641,,0.638027607,,,,,,,,,,0.5625,0.6,,0.8095,,,,,,,0.2558,,0.4286,0.9104
468723,,,,,,,,,,,,,,,,,,,,,,,,,0.9655,,0.8,,0.4413
468732,,0.2935,,0.607,,0.634000755,,,,,,,,,,,,,,,,,,,,0.6693,,,0.4272
468769,,0.5138,,0.8807,,0.875544444,,,,,,,,,,,,,,,,,,,,0.9,,,0.2088
468866,,0.9394,,0.9394,,0.9394,,,,,,,,,,,,,,,,,,,,0.8571,,,0.4697
468875,,0.4942,,0.5291,,0.5291,,,,,,,,,,,,,,,,,,,,0.7928,,,0
468893,,0.1569,,0.7647,,0.849067925,,,,,,,,,,,,,,,,,,,,0.6154,,,0.5979
468963,,0.7051,,0.7885,,0.79170625,,,,,,,,,,,,,,,,,,,,,,,0.7306
469054,,0.0604,,0.5979,,0.5979,,,,,,,,,,,,,,,,,,,,0.5662,,,0.7783
469124,,0.7206,,0.7537,,0.661042857,,,,,,,,,,,,,,,,,,,,,,,0.852
469133,,0.7226,,0.7664,,0.734165644,,,,,,,,,,,,,,,,,,,,,,,0.8793
469142,,0.7128,,0.7466,,0.757477741,,,,,,,,,,,,,,,,,,,,,,,0.8372
469151,,0.7165,,0.7638,,0.789498565,,,,,,,,,,,,,,,,,,,,,,,0.6877
469160,,0.7167,,0.8069,,0.821023043,,,,,,,,,,,,,,,,,,,,,,,0.7252
469197,,0.2577,,0.6186,,0.6186,,,,,,,,,,,,,,,,,,,,0.6129,,,0.6515
469407,,0.6056,,0.6385,,0.6385,,,,,,,,,,,,,,,,,,,,0.6588,,,0
469416,,,,,,,,,,,,,,,,,,,,,,,,,0.6863,,,,0
469586,,0.5159,,0.6429,,0.6054,,,,,,,,,,,,,,,,,,,,,,,0.9159
469610,,0.1193,,0.6091,,0.563863065,,,,,,,,,,0.8085,0.575,0.6154,1,0.3333,0.5,0.2,0.5,0.5899,,0.6074,,,0.9167
469629,,0.4138,,0.4828,,0.547542966,,,,,,,,,,0.5821,0.3396,0.8571,1,0.3333,,,,0.375,,0.5345,,,0.6581
469638,,0.7353,,0.7353,,0.793565138,,,,,,,,,,0.7957,0.5667,0.6111,,,,1,,0.5,,0.9419,,,0.9905
469647,,0.0966,,0.0966,,0.0966,,,,,,,,,,,,,,,,,,,,0.94,,0.7895,0.6142
469911,,0.2896,,0.4932,,0.536834526,,,,,,,,,,,,,,,,,,,,0.587,,,0.799
469920,,0.2275,,0.4762,,0.510070603,,,,,,,,,,,,,,,,,,,,0.5402,,,0.848
469957,,0.16,,0.74,,0.784088636,,,,,,,,,,,,,,,,,,,,0.8676,,,0.4034
469993,,0.1111,,0.5556,,0.441188235,,,,,,,,,,,,,,,,,,,,0.75,,1,0.4643
470047,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,0.898
470092,,,,,,,,,,,,,,,,,,,,,,,,,0.3649,,0.3871,,0.8
470162,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.7977
470223,,0.25,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,0.9231,,0.5,0.5172
470296,,0.4545,,0.7273,,0.7273,,,,,,,,,,,,,,,,,,,,0.85,,,0.4571
470302,,0.2207,,0.8514,,0.8514,,,,,,,,,,0.8372,0.6429,0.8857,1,1,,1,,1,,0.8214,,,0.1602
470393,,0.0769,,0.6923,,0.749996429,,,,,,,,,,,,,,,,,,,,0.7143,,,0.7445
470852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7121
470861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7443
470870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8302
470889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7692
470898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7446
470904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7222
474863,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,1,,0.7906
474881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.898
474890,,,0.3742,,0.399980364,,0.3256,0.1951,0.4694,1,0.6471,0.5,0.5,,0.25,,,,,,,,,,0.5,,,,0.88
474906,,,,,,,,,,,,,,,,,,,,,,,,,0.125,,,,0.8194
474915,,0.7708,,0.8264,,0.754415789,,,,,,,,,,,,,,,,,,,,0.8125,,0.76,0.7212
474924,,0.5684,,0.7263,,0.771999482,,,,,,,,,,,,,,,,,,,,0.8596,,0.8947,0.7992
474933,,0.1667,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,0.6364,,1,0.4016
474942,,0.75,,0.75,,0.75,,,,,,,,,,,,,,,,,,,,0.9333,,0.8,0.2414
474997,,0.2147,,0.5123,,0.5123,,,,,,,,,,0.6,0.476,0.625,1,0,1,,,0,,0.7833,,,0.9829
475015,,0,,0.6094,,0.698293103,,,,,,,,,,0.614,1,1,0,,,0.3333,,,,0.85,,,0.6258
475024,,0.1538,,0.5315,,0.5315,,,,,,,,,,,,,,,,,,,,0.7662,,,0.8233
475033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7915
475060,,0.0909,,0.4545,,0.4545,,,,,,,,,,,0.4545,,,,,,,,,0.551,,0.0606,0.9573
475079,,0.0882,,0.2353,,0.2353,,,,,,,,,,0.2,0.25,0,,1,,0,,,,0.4792,,0.2222,0.9318
475097,,0.8889,,0.9167,,0.9167,,,,,,,,,,,,,,,,,,,,,,,0.1977
475121,0.0033,,0.0244,,0.022549464,,0.0364,0.0077,0.0105,0.0526,0.0385,0,0,0,0.0135,,,,,,,,,,0.2184,,,,0.5563
475130,,0.0286,,0.6,,0.6,,,,,,,,,,0.6875,0.5,,,,,,,1,,0.6364,,,0.8459
475194,,0.0714,,0.2857,,0.2857,,,,,,,,,,0.3784,0.1176,0,,0,,,,,,0.5714,,0.1613,0.9731
475200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7452
475255,,0.4118,,0.7059,,0.789457895,,,,,,,,,,,,,,,,,,,,0.9167,,,0.8189
475273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9194
475282,,0.0952,,0.6667,,0.258950893,,,,,,,,,,,,,,,,,,,,0.6667,,,0.6641
475291,0.2759,,0.439,,0.461532051,,0.5,0,1,0.5,,,0,,0.375,,,,,,,,,,,,,,0.9459
475325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5345
475352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7488
475370,,0.25,,0.3,,0.3,,,,,,,,,,0.75,0.1818,0.3333,,,,0,,0,,0.3846,,0.4286,0.7757
475389,,0.5833,,0.75,,0.819992,,,,,,,,,,,,,,,,,,,,0.8667,,,0.6032
475404,,0.5455,,1,,0.928552381,,,,,,,,,,,,,,,,,,,,,,,0.3798
475413,,1,,1,,1,,,,,,,,,,1,,,,,,,,,,0.3571,,0,0.6271
475431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2571
475459,,0.7155,,0.7155,,0.7155,,,,,,,,,,,,,,,,,,,,0.7367,,,0.7995
475468,,0,,0.7857,,0.833308333,,,,,,,,,,,,,,,,,,,,0.7895,,1,0.3938
475477,,,,,,,,,,,,,,,,,,,,,,,,,,0.4615,,0.8333,0.9365
475486,,0.0966,,0.7655,,0.7655,,,,,,,,,,,,,,,,,,,,0.1587,,,0.6474
475495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475501,,,,,,,,,,,,,,,,,,,,,,,,,,0.8261,,,0.8427
475510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475529,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,0,0.7813
475538,,,,,,,,,,,,,,,,,,,,,,,,,,0.8542,,0.75,0.9634
475547,,0,,0.8367,,0.840555072,,,,,,,,,,,,,,,,,,,,0.6364,,0.5,0.6708
475556,,0,,0.6829,,0.727256061,,,,,,,,,,,,,,,,,,,,0.8889,,0.8333,0.5242
475565,,,,,,,,,,,,,,,,,,,,,,,,,,0.6906,,,0.0568
475574,,,,,,0.888866667,,,,,,,,,,,,,,,,,,,,0,,0,0.5985
475583,,0.1205,,0.1928,,0.221571257,,,,,,,,,,0.2292,0.1724,0,,,,0,,0,,0.2353,,,0.885
475592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886
475608,0.1429,,0.3182,,0.263168421,,0.2857,0.5,0.25,,,,,,,,,,,,,,,,0.7857,,0,,0.2298
475617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333
475626,,0,,1,,0.75,,,,,,,,,,,,,,,,,,,,0.5,,0,0.863
475635,1,,1,,0.750008333,,1,,,,,,,,,,,,,,,,,,1,,,,0.6818
475644,,0.8,,0.8,,0.736852632,,,,,,,,,,,,,,,,,,,,0.913,,,0
475653,,0.5385,,0.7692,,0.736831579,,,,,,,,,,,,,,,,,,,,1,,,0.5862
475662,,,,,,1,,,,,,,,,,,,,,,,,,,,0.875,,0.6667,0.6374
475680,,,,,,0.8085,,,,,,,,,,,,,,,,,,,,0.8,,,0.9147
475699,,,,,,,,,,,,,,,,,,,,,,,,,0.4,,1,,0.8782
475705,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,0.7941
475714,,,,,,0.8315,,,,,,,,,,,,,,,,,,,,0.7143,,,0.1826
475732,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.9021
475741,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,,0.8931
475750,,0.0417,,0.6389,,0.6389,,,,,,,,,,,,,,,,,,,,0.7059,,,0.5283
475839,,0.625,,0.625,,0.583333333,,,,,,,,,,0.8333,,,,,,,,0,,0.5333,,1,0.4857
475866,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,,0.5,0.8664
476063,,,,,,,,,,,,,,,,,,,,,,,,,,0.7209,,,0.4548
476090,,0.3111,,0.4444,,0.461507692,,,,,,,,,,,,,,,,,,,,0.5263,,,0.7975
476106,,0.4167,,0.6667,,0.590927273,,,,,,,,,,,,,,,,,,,,0.3636,,,0.8
476115,,0.75,,0.8571,,0.763126316,,,,,,,,,,,,,,,,,,,,0.5,,,0.8065
476124,,0.3529,,0.4706,,0.5,,,,,,,,,,,,,,,,,,,,0,,,0.8421
476133,,0.2301,,0.4602,,0.496780645,,,,,,,,,,,,,,,,,,,,0.4884,,,0.8803
476142,,0.3438,,0.5,,0.5,,,,,,,,,,,,,,,,,,,,0.4615,,,0.8182
476151,,0.4483,,0.5517,,0.5517,,,,,,,,,,,,,,,,,,,,0.1,,,0.8378
476160,,0.3913,,0.6522,,0.6522,,,,,,,,,,,,,,,,,,,,0.5625,,,0.8056
476179,,0,,0.8125,,0.8125,,,,,,,,,,,,,,,,,,,,0.5758,,0.4286,0.7939
476230,,,,,,,,,,,,,,,,,,,,,,,,,,0.9091,,,0.538
476294,,0.0769,,0.6154,,0.6154,,,,,,,,,,,,,,,,,,,,0.9,,0.6667,0.6022
476328,,,,,,,,,,,,,,,,,,,,,,,,,,0.4712,,,0.6576
476337,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0.5072
476346,,0.8919,,0.9459,,0.9459,,,,,,,,,,,,,,,,,,,,,,,0.7818
476355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4845
476382,,,,,,,,,,,,,,,,,,,,,,,,,,0.6835,,,0.5152
476391,,,,,,,,,,,,,,,,,,,,,,,,,,0.4412,,,0.4141
476470,,0.7183,,0.7183,,0.719548677,,,,,,,,,,,,,,,,,,,,0.8333,,,0.4703
476489,,,,,,0.8684,,,,,,,,,,,,,,,,,,,,0.4615,,,0.7983
476498,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,,,0
476504,,0.1034,,0.8276,,0.803138583,,,,,,,,,,,,,,,,,,,,0.85,,0.9273,0.0918
476513,,0.5714,,0.881,,0.795098361,,,,,,,,,,,,,,,,,,,,1,,,0.4362
476522,,0.2361,,0.6458,,0.660685714,,,,,,,,,,,,,,,,,,,,0.8947,,0.6364,0.4706
476531,,0.2857,,0.3214,,0.576491765,,,,,,,,,,,,,,,,,,,,0.2857,,0.5,0.303
476540,,,,,,,,,,,,,,,,,,,,,,,,,,0.7857,,0.7273,0.7083
476559,,,,,,,,,,,,,,,,,,,,,,,,,,0.7179,,0.6667,0.5278
476568,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0.9474
476577,,0.4706,,0.7421,,0.752121429,,,,,,,,,,,,,,,,,,,,0.9714,,,0.2982
476586,,0.2903,,0.871,,0.854177083,,,,,,,,,,,,,,,,,,,,,,,0.44
476595,,0.7619,,0.7619,,0.7619,,,,,,,,,,,,,,,,,,,,0.8696,,0.8889,0.5507
476601,,,,,0.608704348,,,,,,,,,,,,,,,,,,,,0.6667,,,,0
476610,,,,,,0.875,,,,,,,,,,,,,,,,,,,,,,,0.6875
476629,,0.2813,,0.625,,0.65956383,,,,,,,,,,0.6296,0,0.5,1,,,,,,,0.8793,,,0.6182
476638,,0.6563,,0.6875,,0.6875,,,,,,,,,,,,,,,,,,,,0.5833,,,0.7931
476674,,,,,,,,,,,,,,,,,,,,,,,,,,0.625,,,0
476683,,0.8947,,0.9474,,0.913069565,,,,,,,,,,,,,,,,,,,,0.7955,,,0.9806
476692,0,,0,,0.46664,,0,,,,,,,,,,,,,,,,,,1,,,,0
476708,,0.0556,,0.7222,,0.522709091,,,,,,,,,,,,,,,,,,,,0.8667,,0.875,0.45
476717,0,,0.8429,,0.831209091,,0.8429,,,,,,,,,,,,,,,,,,0.9703,,,,0
476726,,,,,,,,,,,,,,,,,,,,,,,,,,0.9612,,,0.2314
476735,,0.96,,0.96,,0.816342857,,,,,,,,,,,,,,,,,,,,,,,0.6563
476744,,0,,1,,0.640034,,,,,,,,,,,,,,,,,,,,0.8,,0.8,0.6383
476753,,,,,,0.8421,,,,,,,,,,,,,,,,,,,,0.9091,,,0.445
476762,,0.1176,,0.549,,0.594595946,,,,,,,,,,0.5946,,0.3333,1,,,,,,,0.8462,,,0.5534
476771,,0.6667,,0.6667,,0.81251875,,,,,,,,,,,,,,,,,,,,0.2,,1,0.6286
476780,,,,,,0.8635,,,,,,,,,,,,,,,,,,,,0.9149,,0.8462,0
476799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6715
476805,,,,,,0.782626087,,,,,,,,,,,,,,,,,,,,0.8333,,,0.5833
476814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4981
476823,,0.5,,0.7857,,0.787231915,,,,,,,,,,0.8182,,1,0,,,,,,,1,,,0.5172
476832,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0.4762
476841,,0.0847,,0.7458,,0.781688732,,,,,,,,,,0.7209,0.75,0,1,,1,0.875,,,,0.8095,,0.75,0.4812
476850,,0.4,,0.875,,0.875,,,,,,,,,,0.8636,,1,0.5,,1,0.5,,,,0.8667,,,0.4731
476869,,,,,,,,,,,,,,,,,,,,,,,,,,0.8065,,,0.9255
476878,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,0.4
476887,,0.913,,0.913,,0.959163265,,,,,,,,,,,,,,,,,,,,0.8421,,0.8,0.9645
476896,,0,,0.7273,,0.828165625,,,,,,,,,,,,,,,,,,,,0.7391,,,0.6174
476902,,,,,,0.72,,,,,,,,,,,,,,,,,,,,0.4444,,1,0.5479
476911,,0.75,,0.875,,0.864889189,,,,,,,,,,,,,,,,,,,,0.8347,,0.6047,0.3649
476939,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8125,0.4771
476948,,0.4211,,0.4737,,0.427341026,,,,,,,,,,0.5152,0.4286,0.3333,,,,,,,,0.7955,,,0.7308
476957,,,,,,0.974358974,,,,,,,,,,,,,,,,,,,,0.875,,,0.4074
476966,,0.5,,0.7037,,0.7037,,,,,,,,,,,,,,,,,,,,0.7358,,,0.5749
476975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4977
476984,,0,,0.7755,,0.850582759,,,,,,,,,,,,,,,,,,,,0.8571,,1,0.6722
476993,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,0,0.4541
477002,,0.4118,,0.9412,,0.909106818,,,,,,,,,,,,,,,,,,,,0.7333,,1,0.1975
477039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.356
477950,,,,,,,,,,,,,,,,,,,,,,,,,0.7143,,,,0.8797
477996,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333,,0.8502
478005,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6471,,0.9379
478014,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1667,,0.8624
478582,,0,,0.4762,,0.4762,,,,,,,,,,,,,,,,,,,,0.5667,,0.2727,0.6404
478591,,,,,,,,,,,,,,,,,,,,,,,,,,0.8966,,0.8333,0.8057
478616,,0,,0.3571,,0.3571,,,,,,,,,,,,,,,,,,,,0.5938,,0.75,0.7884
478634,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.7094
478643,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.5128
478661,,,,,,,,,,,,,,,,,,,,,,,,,,0.7907,,0.7692,0.6647
478917,,,,,,,,,,,,,,,,,,,,,,,,,,0.9024,,,1
478953,,0.0673,,0.7981,,0.767885714,,,,,,,,,,,,,,,,,,,,0.8571,,1,0.5772
479053,,0.5556,,0.7778,,0.411776471,,,,,,,,,,,,,,,,,,,,0.8333,,0.75,0.825
479062,,0.9286,,0.9286,,0.9286,,,,,,,,,,,,,,,,,,,,0.9231,,,0.7857
479123,,0.8,,0.8,,0.8,,,,,,,,,,,,,,,,,,,,0.8182,,,0.5758
479248,,0.4179,,0.6866,,0.669308661,,,,,,,,,,,,,,,,,,,,0.7757,,0.8125,0.0313
479424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.669
479549,,,,,,,,,,,,,,,,,,,,,,,,,,0.478,,0.1429,0.8927
479558,,,,,,,,,,,,,,,,,,,,,,,,,,0.6056,,0.1538,0.8173
479567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.86
479585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7902
479594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7774
479600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8377
479619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7917
479628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8071
479637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7161
479646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8363
479655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8317
479664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8197
479956,0.1,,0.25,,0.25,,0.2667,0,1,0,,,,,,,,,,,,,,,0.5682,,0.4724,,0.5641
479965,,1,,1,,0.957431915,,,,,,,,,,1,1,,,,,,,,,0.88,,,0.3276
479974,,,,,,,,,,,,,,,,,,,,,,,,,,0.4545,,0.1111,0.7745
479983,,,,,,0.878818182,,,,,,,,,,,,,,,,,,,,1,,,0.5694
479992,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0
480000,,,,,,0.533324444,,,,,,,,,,,,,,,,,,,,1,,0.8889,0.3488
480019,,0.4749,,0.8902,,0.90425925,,,,,,,,,,,,,,,,,,,,,,,0.296
480028,,,,,,1,,,,,,,,,,,,,,,,,,,,0.5,,,0.3684
480037,,0.54,,0.6,,0.623388312,,,,,,,,,,,,,,,,,,,,,,,0.6746
480064,,,,,,,,,,,,,,,,,,,,,,,,,0.3077,,0.5,,0.8125
480073,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,0.695
480082,,,,,,,,,,,,,,,,,,,,,,,,,0.2727,,0.125,,0.7941
480091,,,0.35,,0.265036145,,0.32,0.3333,0.5,1,,,,,,,,,,,,,,,1,,,,0.8466
480107,,,,,,,,,,,,,,,,,,,,,,,,,,0.5556,,0.9091,0.8004
480125,,,,,,0.875,,,,,,,,,,,,,,,,,,,,0.9138,,0.8108,0.7309
480134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.672
480143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
480161,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,0.1875
480170,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.6618
480189,,0.2675,,0.3404,,0.36063937,,,,,,,,,,0.4021,0.1806,0.3333,0.25,1,,1,0,0.3265,,0.477,,0.25,0.9204
480198,0.3182,,0.4091,,0.4091,,0.1538,0.5,1,,,,,,1,,,,,,,,,,1,,,,0.7853
480204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7275
480301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480310,,,,,,,,,,,,,,,,,,,,,,,,,,0.6818,,0.5833,0.6771
480329,,,,,,,,,,,,,,,,,,,,,,,,,,0.6762,,,0.6439
480338,,,,,,,,,,,,,,,,,,,,,,,,,,0.4918,,,0.5742
480347,,,,,,,,,,,,,,,,,,,,,,,,,,0.8333,,,0.693
480356,,,,,,,,,,,,,,,,,,,,,,,,,,0.75,,,0.9342
480480,,,,,,,,,,,,,,,,,,,,,,,,,,0.4286,,,0.8876
480514,,0.5146,,0.538,,0.482023653,,,,,,,,,,,,,,,,,,,,0.488,,,0.2814
480523,,,,,,,,,,,,,,,,,,,,,,,,,,0.7619,,,0.5028
480532,,,,,,,,,,,,,,,,,,,,,,,,,,0.7391,,,0.5627
480550,,,,,,,,,,,,,,,,,,,,,,,,,,0.7547,,,0.6007
480569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7894
480657,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,0.7185
480693,,0.1587,,0.6032,,0.6071375,,,,,,,,,,,,,,,,,,,,0.7083,,0.5,0.0577
480727,,0.9032,,0.9032,,0.930213953,,,,,,,,,,0.8889,,,,,,,1,,,0.9722,,,0.209
480736,,,,,,0.75,,,,,,,,,,,,,,,,,,,,0.3333,,1,1
480754,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,0.25
480781,,,,,,,,,,,,,,,,,,,,,,,,,0.9615,,1,,0
480790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8578
480824,,,,,,,,,,,,,,,,,,,,,,,,,,0.803,,,0.843
480833,,,,,,,,,,,,,,,,,,,,,,,,,,0.7778,,,0.6895
480842,,0.25,,0.75,,0.761914286,,,,,,,,,,,,,,,,,,,,1,,1,0.5833
480879,,0.1111,,0.7778,,0.81249375,,,,,,,,,,,,,,,,,,,,0.5,,,0.3514
480888,,0.9231,,0.9231,,0.917966667,,,,,,,,,,,,,,,,,,,,,,,0.5744
480897,,,,,,0.9103,,,,,,,,,,,,,,,,,,,,0.728,,,0.1136
480903,,,,,,0.0476,,,,,,,,,,,,,,,,,,,,,,,0.937
480912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4615
480921,,0.4211,,0.8421,,0.8421,,,,,,,,,,,,,,,,,,,,0.875,,,0.5574
480930,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0.6927
480967,,0.0303,,0.1212,,0.078935526,,,,,,,,,,0,,,,0.1333,,,,,,0.6667,,0.2,0
480976,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,0.7534
480985,,,,,,,,,,,,,,,,,,,,,,,,,0.9091,,,,0.2848
480994,,0.7407,,0.7407,,0.488589773,,,,,,,,,,,,,,,,,,,,0.6923,,1,0.437
481003,,0.5059,,0.9294,,0.953825641,,,,,,,,,,,,,,,,,,,,,,,0.2909
481021,,0.75,,0.75,,0.904726984,,,,,,,,,,,,,,,,,,,,1,,0.7,0.2676
481030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481049,,1,,1,,0.909063636,,,,,,,,,,,,,,,,,,,,1,,,0.84
481058,0,,0.4615,,0.522693182,,,,,0.4615,,,,,,,,,,,,,,,0.9459,,0.8,,0.0901
481085,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.3827
481094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481100,,0.6292,,0.8876,,0.8876,,,,,,,,,,,,,,,,,,,,1,,0.875,0
481119,,0.2727,,0.8333,,0.8333,,,,,,,,,,1,0.82,0,1,,,1,,0.5,,0.5172,,,0.5891
481128,,1,,1,,1,,,,,,,,,,,,,,,,,,,,0,,0.241,0
481137,,0.75,,0.75,,0.80952381,,,,,,,,,,0.75,,,,,,,,,,0.9474,,,0.3559
481146,,,,,,0.6389,,,,,,,,,,,,,,,,,,,,,,,0.5459
481155,,0.7692,,0.7692,,0.636322727,,,,,,,,,,,,,,,,,,,,0.7387,,,0.7402
481164,,,,,,0.8169,,,,,,,,,,,,,,,,,,,,,,,0.5787
481182,,0.8125,,0.8125,,0.8125,,,,,,,,,,,,,,,,,,,,,,,0
481191,,,,,,0.814,,,,,,,,,,,,,,,,,,,,0.9518,,,0
481207,,0.9,,0.9,,0.85,,,,,,,,,,,,,,,,,,,,1,,,0.2
481225,0,,1,,0.4,,1,,,,,,,,,,,,,,,,,,1,,,,0
481234,,0.8705,,0.8705,,0.919605695,,,,,,,,,,,,,,,,,0.8705,,,0.7625,,,0.0591
481243,,0,,0.95,,0.95,,,,,,,,,,,,,,,,,,,,,,,0.3125
481252,,,,,,0.4545,,,,,,,,,,,,,,,,,,,,1,,,0.8421
481261,,0.5,,1,,1,,,,,,,,,,,,,,,,,,,,0.6667,,1,0.3667
481270,,0.8333,,0.8333,,0.91665,,,,,,,,,,,,,,,,,,,,0.5714,,,0.5294
481289,,0.9107,,0.9107,,0.844803448,,,,,,,,,,,,,,,,,,,,1,,,0.5179
481298,,0.4412,,0.7353,,0.674182022,,,,,,,,,,,,,,,,,,,,0.9189,,,0.5052
481304,,0,,0.7576,,0.7272875,,,,,,,,,,,,,,,,,,,,0.8519,,0.8,0.5246
481313,,0.5854,,0.5854,,0.5854,,,,,,,,,,,,,,,,,,,,0.2143,,0,0.2358
481322,,,,,,0.7179,,,,,,,,,,,,,,,,,,,,0,,0.5,0.3467
481331,,0.9189,,0.9189,,0.9189,,,,,,,,,,,,,,,,,,,,,,,0.6638
481340,,,,,,0.8033,,,,,,,,,,,,,,,,,,,,1,,,0.3956
481359,,0.9512,,0.9512,,0.9512,,,,,,,,,,,,,,,,,,,,0.8438,,1,0.75
481368,,,,,,0.9333,,,,,,,,,,,,,,,,,,,,1,,,0.3636
481377,,,,,,1,,,,,,,,,,,,,,,,,,,,0.4167,,,0.8421
481386,,,,,,0.8333,,,,,,,,,,,,,,,,,,,,0.875,,0.875,1
481395,,0.4,,0.4,,0.7,,,,,,,,,,,,,,,,,,,,0.8,,0,0.6875
481401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
